0  0.3521
50  0.351108
100  0.349985
150  0.348743
200  0.347396
250  0.345956
300  0.344438
350  0.342854
400  0.34122
450  0.339551
500  0.337857
550  0.336155
600  0.334456
650  0.332774
700  0.331123
750  0.329512
800  0.327955
850  0.326464
900  0.325047
950  0.323716
1000  0.322481
1050  0.321351
1100  0.320335
1150  0.319441
1200  0.318676
1250  0.318047
1300  0.317561
1350  0.317225
1400  0.317043
1450  0.317021
1500  0.317161
1550  0.317471
1600  0.317951
1650  0.318606
1700  0.319438
1750  0.320448
1800  0.321639
1850  0.32301
1900  0.324563
1950  0.326296
2000  0.328209
2050  0.330302
2100  0.33257
2150  0.335013
2200  0.337625
2250  0.340404
2300  0.343344
2350  0.34644
2400  0.349684
2450  0.353072
2500  0.356592
2550  0.360237
2600  0.363998
2650  0.367861
2700  0.371817
2750  0.375853
2800  0.379953
2850  0.384104
2900  0.388292
2950  0.392499
3000  0.396707
3050  0.4009
3100  0.405058
3150  0.409162
3200  0.413195
3250  0.417133
3300  0.420958
3350  0.424649
3400  0.428185
3450  0.431546
3500  0.434711
3550  0.437663
3600  0.440379
3650  0.442845
3700  0.445039
3750  0.446949
3800  0.448559
3850  0.449854
3900  0.450824
3950  0.451459
4000  0.451748
4050  0.451688
4100  0.451271
4150  0.450499
4200  0.449368
4250  0.447881
4300  0.446045
4350  0.443861
4400  0.44134
4450  0.438493
4500  0.435328
4550  0.431861
4600  0.428107
4650  0.424084
4700  0.419806
4750  0.415294
4800  0.410569
4850  0.405651
4900  0.40056
4950  0.395319
5000  0.389949
5050  0.384472
5100  0.37891
5150  0.373285
5200  0.367618
5250  0.361928
5300  0.356239
5350  0.350567
5400  0.344931
5450  0.33935
5500  0.33384
5550  0.328417
5600  0.323095
5650  0.31789
5700  0.312813
5750  0.307877
5800  0.303092
5850  0.298466
5900  0.294013
5950  0.289738
6000  0.285648
6050  0.28175
6100  0.278051
6150  0.274554
6200  0.271266
6250  0.268188
6300  0.265325
6350  0.262682
6400  0.260257
6450  0.258055
6500  0.256077
6550  0.254326
6600  0.252801
6650  0.251505
6700  0.250438
6750  0.249601
6800  0.248995
6850  0.248621
6900  0.248477
6950  0.248566
7000  0.248888
7050  0.249443
7100  0.250231
7150  0.251252
7200  0.252508
7250  0.253996
7300  0.255716
7350  0.257672
7400  0.259859
7450  0.262278
7500  0.264929
7550  0.267809
7600  0.270917
7650  0.274252
7700  0.277811
7750  0.281591
7800  0.28559
7850  0.289801
7900  0.294222
7950  0.298848
8000  0.303671
8050  0.308686
8100  0.313884
8150  0.319256
8200  0.324795
8250  0.330486
8300  0.336321
8350  0.342286
8400  0.348368
8450  0.354552
8500  0.360821
8550  0.36716
8600  0.37355
8650  0.379972
8700  0.386405
8750  0.392833
8800  0.399231
8850  0.405578
8900  0.411852
8950  0.41803
9000  0.424088
9050  0.430005
9100  0.435758
9150  0.441321
9200  0.446675
9250  0.451798
9300  0.456667
9350  0.461263
9400  0.465568
9450  0.469562
9500  0.473232
9550  0.476561
9600  0.479535
9650  0.482147
9700  0.484382
9750  0.486238
9800  0.487706
9850  0.488783
9900  0.489471
9950  0.489768
10000  0.489677
10050  0.489204
10100  0.488356
10150  0.48714
10200  0.485568
10250  0.483651
10300  0.481404
10350  0.478841
10400  0.475977
10450  0.472828
10500  0.469417
10550  0.465757
10600  0.46187
10650  0.457775
10700  0.453492
10750  0.449039
10800  0.444441
10850  0.439711
10900  0.434873
10950  0.429945
11000  0.424944
11050  0.41989
11100  0.414798
11150  0.409685
11200  0.404569
11250  0.399462
11300  0.394379
11350  0.389334
11400  0.384337
11450  0.379401
11500  0.374536
11550  0.369751
11600  0.365055
11650  0.360454
11700  0.355958
11750  0.351572
11800  0.347299
11850  0.343146
11900  0.339115
11950  0.335209
12000  0.331434
12050  0.327786
12100  0.32427
12150  0.320887
12200  0.317636
12250  0.314516
12300  0.311528
12350  0.30867
12400  0.305939
12450  0.303335
12500  0.300856
12550  0.2985
12600  0.296261
12650  0.29414
12700  0.292132
12750  0.290236
12800  0.288443
12850  0.286755
12900  0.285165
12950  0.283671
13000  0.282268
13050  0.280951
13100  0.279718
13150  0.278564
13200  0.277484
13250  0.276476
13300  0.275533
13350  0.274652
13400  0.27383
13450  0.273063
13500  0.272345
13550  0.271673
13600  0.271043
13650  0.270451
13700  0.269896
13750  0.269372
13800  0.268876
13850  0.268406
13900  0.267957
13950  0.26753
14000  0.267119
14050  0.266723
14100  0.266338
14150  0.265965
14200  0.265603
14250  0.265247
14300  0.2649
14350  0.264556
14400  0.26422
14450  0.263887
14500  0.263561
14550  0.263238
14600  0.262922
14650  0.262613
14700  0.262309
14750  0.262015
14800  0.26173
14850  0.261456
14900  0.261196
14950  0.260951
15000  0.260723
15050  0.260515
15100  0.260329
15150  0.260169
15200  0.260035
15250  0.259932
15300  0.259865
15350  0.259832
15400  0.259841
15450  0.259893
15500  0.259992
15550  0.260141
15600  0.260343
15650  0.260603
15700  0.260923
15750  0.261306
15800  0.261758
15850  0.262279
15900  0.262875
15950  0.263548
16000  0.264301
16050  0.265137
16100  0.266061
16150  0.267072
16200  0.268177
16250  0.269377
16300  0.270673
16350  0.272069
16400  0.273568
16450  0.275169
16500  0.276878
16550  0.278694
16600  0.280618
16650  0.282652
16700  0.284799
16750  0.287058
16800  0.289428
16850  0.291913
16900  0.29451
16950  0.297218
17000  0.30004
17050  0.302971
17100  0.306011
17150  0.30916
17200  0.312413
17250  0.315768
17300  0.319224
17350  0.322776
17400  0.32642
17450  0.330152
17500  0.333967
17550  0.33786
17600  0.341825
17650  0.345856
17700  0.349946
17750  0.354088
17800  0.358275
17850  0.362498
17900  0.36675
17950  0.37102
18000  0.375302
18050  0.379584
18100  0.383857
18150  0.388111
18200  0.392336
18250  0.396521
18300  0.400656
18350  0.404731
18400  0.408734
18450  0.412656
18500  0.416486
18550  0.420214
18600  0.423833
18650  0.427329
18700  0.430695
18750  0.433923
18800  0.437006
18850  0.439933
18900  0.442701
18950  0.445302
19000  0.447733
19050  0.449986
19100  0.45206
19150  0.453954
19200  0.455661
19250  0.457185
19300  0.458524
19350  0.459677
19400  0.460649
19450  0.461443
19500  0.46206
19550  0.462506
19600  0.462785
19650  0.462905
19700  0.462872
19750  0.462692
19800  0.462375
19850  0.461929
19900  0.461364
19950  0.460687
20000  0.459911
20050  0.459043
20100  0.458098
20150  0.457084
20200  0.456011
20250  0.454891
20300  0.453735
20350  0.452555
20400  0.45136
20450  0.450161
20500  0.44897
20550  0.447796
20600  0.446648
20650  0.445539
20700  0.444474
20750  0.443464
20800  0.442519
20850  0.441646
20900  0.440852
20950  0.440144
21000  0.43953
21050  0.439017
21100  0.438609
21150  0.438312
21200  0.43813
21250  0.438067
21300  0.438129
21350  0.438316
21400  0.438633
21450  0.439083
21500  0.439662
21550  0.440377
21600  0.441224
21650  0.442205
21700  0.443319
21750  0.444562
21800  0.445935
21850  0.447434
21900  0.449053
21950  0.450791
22000  0.452643
22050  0.454601
22100  0.456662
22150  0.458819
22200  0.461063
22250  0.463385
22300  0.465779
22350  0.468234
22400  0.470741
22450  0.473288
22500  0.475865
22550  0.478461
22600  0.48106
22650  0.483654
22700  0.486227
22750  0.488765
22800  0.491258
22850  0.493687
22900  0.49604
22950  0.498302
23000  0.50046
23050  0.502498
23100  0.504403
23150  0.506159
23200  0.507754
23250  0.509175
23300  0.510408
23350  0.511443
23400  0.512267
23450  0.51287
23500  0.513243
23550  0.513376
23600  0.513265
23650  0.512899
23700  0.512278
23750  0.511396
23800  0.510251
23850  0.508842
23900  0.50717
23950  0.505235
24000  0.503042
24050  0.500595
24100  0.497902
24150  0.494967
24200  0.4918
24250  0.488412
24300  0.484811
24350  0.48101
24400  0.477022
24450  0.472862
24500  0.468542
24550  0.464078
24600  0.459487
24650  0.45478
24700  0.449979
24750  0.445098
24800  0.440153
24850  0.435159
24900  0.430136
24950  0.425098
25000  0.420062
25050  0.415041
25100  0.410053
25150  0.405111
25200  0.40023
25250  0.395424
25300  0.390706
25350  0.386087
25400  0.381579
25450  0.377194
25500  0.372943
25550  0.368833
25600  0.364876
25650  0.361078
25700  0.35745
25750  0.353996
25800  0.350724
25850  0.347638
25900  0.344748
25950  0.342054
26000  0.339563
26050  0.337278
26100  0.335203
26150  0.333342
26200  0.331695
26250  0.330267
26300  0.329059
26350  0.328071
26400  0.327306
26450  0.326764
26500  0.326446
26550  0.326352
26600  0.326483
26650  0.326835
26700  0.327412
26750  0.328209
26800  0.329228
26850  0.330462
26900  0.331914
26950  0.333578
27000  0.335453
27050  0.337534
27100  0.339817
27150  0.342296
27200  0.344966
27250  0.347824
27300  0.350859
27350  0.354066
27400  0.357436
27450  0.360959
27500  0.364628
27550  0.368429
27600  0.372352
27650  0.376384
27700  0.380512
27750  0.38472
27800  0.388996
27850  0.393321
27900  0.397677
27950  0.402049
28000  0.406416
28050  0.410759
28100  0.415059
28150  0.419294
28200  0.423444
28250  0.427485
28300  0.431397
28350  0.435157
28400  0.438745
28450  0.442139
28500  0.445315
28550  0.448256
28600  0.450939
28650  0.453346
28700  0.45546
28750  0.457264
28800  0.458741
28850  0.459878
28900  0.460665
28950  0.461091
29000  0.461145
29050  0.460825
29100  0.460125
29150  0.459043
29200  0.45758
29250  0.455739
29300  0.453525
29350  0.450945
29400  0.448009
29450  0.444725
29500  0.441111
29550  0.437179
29600  0.432947
29650  0.42843
29700  0.423652
29750  0.41863
29800  0.413387
29850  0.407944
29900  0.402325
29950  0.396552
30000  0.390648
30050  0.384638
30100  0.378543
30150  0.372387
30200  0.366192
30250  0.35998
30300  0.353771
30350  0.347585
30400  0.341444
30450  0.335362
30500  0.32936
30550  0.323451
30600  0.317653
30650  0.311978
30700  0.30644
30750  0.30105
30800  0.29582
30850  0.290758
30900  0.285874
30950  0.281177
31000  0.276672
31050  0.272365
31100  0.268263
31150  0.264368
31200  0.260688
31250  0.257222
31300  0.253975
31350  0.250952
31400  0.248149
31450  0.245572
31500  0.24322
31550  0.241096
31600  0.239201
31650  0.237532
31700  0.236093
31750  0.234884
31800  0.233903
31850  0.233153
31900  0.232634
31950  0.232343
32000  0.232283
32050  0.232454
32100  0.232857
32150  0.233489
32200  0.234354
32250  0.235449
32300  0.236777
32350  0.238336
32400  0.240129
32450  0.242151
32500  0.244408
32550  0.246896
32600  0.249614
32650  0.252565
32700  0.255743
32750  0.259151
32800  0.262786
32850  0.266643
32900  0.270724
32950  0.275024
33000  0.279538
33050  0.284263
33100  0.289192
33150  0.294319
33200  0.299639
33250  0.305144
33300  0.310823
33350  0.316667
33400  0.322666
33450  0.328806
33500  0.335076
33550  0.34146
33600  0.347943
33650  0.354509
33700  0.36114
33750  0.367817
33800  0.374521
33850  0.38123
33900  0.387923
33950  0.394579
34000  0.401173
34050  0.407681
34100  0.414083
34150  0.420349
34200  0.42646
34250  0.432388
34300  0.438111
34350  0.443605
34400  0.448849
34450  0.453818
34500  0.458491
34550  0.462851
34600  0.466879
34650  0.470556
34700  0.473868
34750  0.4768
34800  0.479344
34850  0.481489
34900  0.483226
34950  0.484551
35000  0.485461
35050  0.485956
35100  0.486037
35150  0.485706
35200  0.484969
35250  0.483836
35300  0.482315
35350  0.480417
35400  0.478157
35450  0.475545
35500  0.472604
35550  0.469345
35600  0.465788
35650  0.461956
35700  0.457863
35750  0.453533
35800  0.448987
35850  0.444242
35900  0.439325
35950  0.434253
36000  0.429048
36050  0.423731
36100  0.418321
36150  0.412838
36200  0.4073
36250  0.401724
36300  0.39613
36350  0.390533
36400  0.384948
36450  0.37939
36500  0.373872
36550  0.368409
36600  0.363009
36650  0.357684
36700  0.352445
36750  0.347299
36800  0.342255
36850  0.33732
36900  0.332501
36950  0.327801
37000  0.323225
37050  0.318779
37100  0.314465
37150  0.310286
37200  0.306242
37250  0.302337
37300  0.298569
37350  0.294942
37400  0.291453
37450  0.288101
37500  0.284888
37550  0.28181
37600  0.278867
37650  0.276057
37700  0.27338
37750  0.270828
37800  0.268405
37850  0.266105
37900  0.263926
37950  0.261864
38000  0.259919
38050  0.258084
38100  0.256359
38150  0.25474
38200  0.253222
38250  0.251806
38300  0.250485
38350  0.249256
38400  0.248117
38450  0.247066
38500  0.246097
38550  0.245211
38600  0.244399
38650  0.243663
38700  0.243
38750  0.242405
38800  0.241877
38850  0.241412
38900  0.241009
38950  0.240664
39000  0.240378
39050  0.240146
39100  0.239969
39150  0.239841
39200  0.239765
39250  0.239735
39300  0.239754
39350  0.23982
39400  0.239932
39450  0.240088
39500  0.240287
39550  0.240532
39600  0.24082
39650  0.241153
39700  0.241529
39750  0.24195
39800  0.242417
39850  0.242929
39900  0.243489
39950  0.244096
40000  0.244754
40050  0.245462
40100  0.246222
40150  0.247037
40200  0.247906
40250  0.248835
40300  0.249823
40350  0.250874
40400  0.251989
40450  0.253173
40500  0.254425
40550  0.255749
40600  0.257149
40650  0.258626
40700  0.260183
40750  0.261824
40800  0.263551
40850  0.265366
40900  0.267272
40950  0.269272
41000  0.27137
41050  0.273568
41100  0.275866
41150  0.278269
41200  0.280779
41250  0.283398
41300  0.286127
41350  0.288969
41400  0.291925
41450  0.294996
41500  0.298183
41550  0.301489
41600  0.304912
41650  0.308452
41700  0.31211
41750  0.315886
41800  0.319777
41850  0.323783
41900  0.327902
41950  0.33213
42000  0.336466
42050  0.340903
42100  0.345441
42150  0.350072
42200  0.354791
42250  0.359593
42300  0.364469
42350  0.369413
42400  0.374416
42450  0.379468
42500  0.384562
42550  0.389683
42600  0.394824
42650  0.39997
42700  0.405109
42750  0.41023
42800  0.415316
42850  0.420352
42900  0.425327
42950  0.430222
43000  0.435022
43050  0.439712
43100  0.444275
43150  0.448693
43200  0.452953
43250  0.457037
43300  0.46093
43350  0.464614
43400  0.468077
43450  0.471302
43500  0.474276
43550  0.476985
43600  0.479421
43650  0.481568
43700  0.483418
43750  0.484964
43800  0.486197
43850  0.487113
43900  0.487706
43950  0.487973
44000  0.487914
44050  0.487531
44100  0.486823
44150  0.485796
44200  0.484453
44250  0.482803
44300  0.480855
44350  0.478616
44400  0.476099
44450  0.473316
44500  0.47028
44550  0.467008
44600  0.463513
44650  0.459812
44700  0.455924
44750  0.451865
44800  0.447652
44850  0.443307
44900  0.438846
44950  0.43429
45000  0.429657
45050  0.424964
45100  0.420232
45150  0.415477
45200  0.41072
45250  0.405976
45300  0.401261
45350  0.396593
45400  0.391986
45450  0.387458
45500  0.383019
45550  0.378686
45600  0.37447
45650  0.370385
45700  0.366439
45750  0.362644
45800  0.359013
45850  0.355552
45900  0.352269
45950  0.349175
46000  0.346274
46050  0.343576
46100  0.341087
46150  0.33881
46200  0.336754
46250  0.33492
46300  0.333317
46350  0.331945
46400  0.330811
46450  0.329918
46500  0.329267
46550  0.328864
46600  0.328709
46650  0.328808
46700  0.32916
46750  0.329769
46800  0.330637
46850  0.331766
46900  0.333154
46950  0.334807
47000  0.336724
47050  0.338904
47100  0.341351
47150  0.344061
47200  0.347038
47250  0.350277
47300  0.35378
47350  0.357543
47400  0.361566
47450  0.365844
47500  0.370376
47550  0.375154
47600  0.380177
47650  0.385437
47700  0.390927
47750  0.396638
47800  0.402564
47850  0.408694
47900  0.415015
47950  0.421516
48000  0.428183
48050  0.435002
48100  0.441955
48150  0.449026
48200  0.456196
48250  0.463443
48300  0.470745
48350  0.478083
48400  0.48543
48450  0.492762
48500  0.500054
48550  0.507276
48600  0.514402
48650  0.521404
48700  0.528254
48750  0.534921
48800  0.541377
48850  0.547593
48900  0.55354
48950  0.559191
49000  0.564518
49050  0.569497
49100  0.574101
49150  0.578306
49200  0.582093
49250  0.585442
49300  0.588333
49350  0.590755
49400  0.592693
49450  0.594136
49500  0.595078
49550  0.595516
49600  0.595445
49650  0.594867
49700  0.593787
49750  0.59221
49800  0.590146
49850  0.587607
49900  0.584608
49950  0.581163
50000  0.577292
50050  0.573017
50100  0.568358
50150  0.563341
50200  0.557989
50250  0.55233
50300  0.546391
50350  0.540198
50400  0.53378
50450  0.527166
50500  0.520383
50550  0.513458
50600  0.50642
50650  0.499296
50700  0.492112
50750  0.484893
50800  0.477662
50850  0.470444
50900  0.463262
50950  0.456134
51000  0.449081
51050  0.442121
51100  0.435272
51150  0.428549
51200  0.421965
51250  0.415535
51300  0.40927
51350  0.403179
51400  0.397274
51450  0.391562
51500  0.386049
51550  0.380742
51600  0.375647
51650  0.370768
51700  0.366106
51750  0.361664
51800  0.357447
51850  0.353451
51900  0.34968
51950  0.346132
52000  0.342807
52050  0.339704
52100  0.33682
52150  0.334152
52200  0.3317
52250  0.329458
52300  0.327425
52350  0.325597
52400  0.323968
52450  0.322535
52500  0.321294
52550  0.320237
52600  0.319362
52650  0.318662
52700  0.318132
52750  0.317765
52800  0.317555
52850  0.317496
52900  0.31758
52950  0.317801
53000  0.318151
53050  0.318622
53100  0.319208
53150  0.319899
53200  0.320686
53250  0.321562
53300  0.322516
53350  0.323542
53400  0.324629
53450  0.325766
53500  0.326945
53550  0.328156
53600  0.329388
53650  0.330631
53700  0.331876
53750  0.333112
53800  0.33433
53850  0.335518
53900  0.336667
53950  0.337768
54000  0.33881
54050  0.339786
54100  0.340685
54150  0.341499
54200  0.34222
54250  0.342841
54300  0.343353
54350  0.343753
54400  0.344033
54450  0.344187
54500  0.344212
54550  0.344103
54600  0.34386
54650  0.343477
54700  0.342954
54750  0.34229
54800  0.341488
54850  0.340545
54900  0.339465
54950  0.338249
55000  0.336903
55050  0.335428
55100  0.333829
55150  0.332112
55200  0.330282
55250  0.328345
55300  0.326308
55350  0.324179
55400  0.321964
55450  0.319673
55500  0.317311
55550  0.314886
55600  0.31241
55650  0.309888
55700  0.307328
55750  0.304741
55800  0.302133
55850  0.299513
55900  0.296888
55950  0.294267
56000  0.291657
56050  0.289063
56100  0.286495
56150  0.283957
56200  0.281459
56250  0.279002
56300  0.276594
56350  0.274241
56400  0.271946
56450  0.269713
56500  0.267548
56550  0.265453
56600  0.26343
56650  0.261485
56700  0.259618
56750  0.257832
56800  0.256127
56850  0.254507
56900  0.252971
56950  0.25152
57000  0.250154
57050  0.248874
57100  0.24768
57150  0.246568
57200  0.245541
57250  0.244594
57300  0.243729
57350  0.242943
57400  0.242232
57450  0.241595
57500  0.24103
57550  0.240534
57600  0.240104
57650  0.239735
57700  0.239426
57750  0.239172
57800  0.238969
57850  0.238812
57900  0.238699
57950  0.238624
58000  0.238583
58050  0.238571
58100  0.238584
58150  0.238617
58200  0.238664
58250  0.238721
58300  0.238781
58350  0.238843
